link,current_slice_id,future_slice_id,label
228646,7,13,1
197947,4,30,1
143102,10,23,1
196562,1,16,1
202235,9,11,1
192882,10,33,1
684914,1,21,1
37489,5,14,1
213579,9,20,1
253658,9,37,1
336055,5,12,1
281772,1,26,1
315275,9,34,1
272318,7,14,1
16869,576,590,1
258285,8,31,1
311359,7,17,1
307100,60,79,1
561839,196,223,1
245058,9,22,1
684952,5,22,1
37606,7,33,1
192882,10,36,1
156829,206,220,1
193306,10,11,1
228646,7,16,1
272318,7,17,1
281772,1,29,1
684914,1,24,1
197947,4,33,1
37489,5,17,1
143368,4,31,1
334805,3,13,1
315275,9,37,1
263655,5,20,1
213579,9,23,1
336055,5,15,1
228609,10,37,1
39410,5,26,1
307854,7,15,1
479308,6,17,1
176898,5,25,1
53609,358,370,1
343641,1,21,1
596923,0,14,1
529694,7,23,1
510992,10,24,1
193203,6,31,1
227062,2,21,1
141983,10,15,1
214050,7,22,2
455195,3,18,1
447966,8,11,2
39410,5,28,1
343641,1,23,1
228609,10,39,1
529694,7,25,1
553759,215,242,1
510992,10,26,1
176898,5,27,1
651104,431,459,1
596923,0,16,1
616333,3,17,1
358583,4,21,1
227062,2,23,1
653673,10,21,1
307854,7,17,1
479308,6,19,1
587143,8,12,1
193203,6,33,1
214050,7,24,1
73628,9,33,1
224901,10,19,1
33724,10,27,1
211472,0,20,1
585111,167,181,1
615450,8,25,1
201582,10,29,1
357151,259,272,1
34882,1,14,1
684542,3,32,1
216016,10,25,1
375968,151,177,1
662245,0,14,1
321552,353,367,1
276589,8,35,1
622235,8,17,1
264313,6,23,1
335580,8,34,1
273060,5,17,1
315988,1,12,1
66730,0,26,1
61928,22,46,1
312179,9,25,1
252596,8,14,1
332684,4,33,1
287408,10,37,1
389713,644,660,1
508685,3,23,1
242763,5,16,1
559365,192,209,1
273618,8,19,1
306813,2,13,1
321694,10,26,1
273060,5,22,1
335218,3,12,1
312179,9,30,1
67420,5,27,1
34008,0,17,1
598896,526,537,1
622235,8,22,1
53545,1,19,1
242763,5,21,1
215468,187,213,1
301689,7,32,1
312179,9,36,1
335218,3,18,1
336225,8,30,1
674889,8,15,1
622235,8,28,1
306813,2,19,1
231807,2,21,1
264313,6,34,1
334143,499,526,1
315988,1,23,1
228070,10,21,1
508151,2,22,1
252596,8,25,1
175797,6,13,1
228870,0,22,1
242763,5,27,1
273060,5,28,1
171544,0,23,1
224399,0,16,1
213354,7,30,1
107292,8,34,1
309687,10,22,1
684635,10,38,1
71391,0,27,2
258286,2,18,1
256090,475,487,2
336220,7,16,1
57068,0,14,1
324732,2,22,1
463171,4,27,1
24542,1,22,2
544546,8,16,1
50836,3,13,1
684689,8,25,1
371076,10,16,1
192063,5,18,1
257461,10,26,1
336278,3,18,1
201106,1,29,1
622356,10,18,1
512059,4,18,1
613790,9,17,1
421049,5,11,1
313373,7,19,1
658684,8,32,1
74415,4,18,1
615160,4,13,1
254524,0,17,1
50836,3,21,1
24542,1,30,3
622356,10,26,1
224399,0,24,1
503030,9,16,1
358971,10,39,1
336278,3,26,1
352964,186,211,1
20685,310,322,1
504320,5,15,1
24767,1,16,1
57068,0,22,1
684689,8,33,1
324732,2,30,1
234992,3,15,1
253629,6,11,1
313373,7,27,1
169431,7,29,2
544168,6,18,1
334741,3,19,1
53605,2,30,1
613790,9,25,1
276127,5,15,1
613403,3,28,1
544546,8,24,1
309687,10,30,1
33386,5,17,1
70550,10,38,1
512059,4,26,1
468697,184,198,1
336220,7,24,1
192063,5,26,1
224399,0,28,1
684689,8,37,1
333181,7,11,1
336220,7,28,1
376712,10,22,1
322539,8,11,1
253629,6,15,1
276377,3,11,1
684811,3,12,1
309687,10,34,1
155578,147,163,1
544546,8,28,1
375734,8,22,1
280516,201,212,1
257797,8,30,1
276127,5,19,1
615160,4,17,1
57068,0,26,1
502829,0,14,1
352964,186,215,1
421049,5,23,1
257461,10,38,1
50836,3,25,1
613790,9,29,1
504320,5,19,1
257797,8,32,1
253629,6,17,1
647732,8,13,1
376712,10,24,1
309687,10,36,1
684811,3,14,1
172925,355,366,1
223399,3,11,1
255723,9,20,1
50836,3,27,1
615160,4,19,1
106806,6,16,1
322539,8,13,1
280516,201,214,1
276377,3,13,1
57068,0,28,1
502829,0,16,1
375734,8,24,1
280415,6,11,1
421049,5,25,1
260797,2,30,1
255828,10,16,1
145554,202,228,1
336220,7,36,1
222919,9,28,1
376712,10,30,1
515019,2,17,1
504320,5,27,1
332728,10,13,1
371076,10,36,1
684811,3,20,1
33386,5,29,1
276127,5,27,1
507685,9,13,1
137326,3,21,1
375734,8,30,1
333059,157,170,1
615160,4,25,1
197909,0,14,1
613790,9,37,1
421049,5,31,1
503030,9,28,1
254524,0,29,1
502829,0,22,1
253629,6,23,1
234992,3,27,1
622356,10,38,1
544546,8,36,1
511657,10,19,1
337860,166,179,1
279713,7,19,1
587311,9,16,1
288580,331,357,1
53608,2,14,1
321412,10,12,1
309957,8,36,1
173686,593,611,1
226210,6,30,1
183587,5,23,1
270768,0,15,1
171821,1,30,1
339489,181,207,1
70587,10,35,1
663169,1,17,1
252421,340,354,2
71583,9,31,1
309457,7,13,1
408923,200,213,1
33058,2,20,1
270555,6,20,1
255811,4,28,1
348793,5,29,1
577515,7,34,1
321412,10,23,1
309457,7,24,1
53608,2,25,1
663169,1,28,1
140083,1,21,1
33506,209,236,2
270768,0,26,1
678504,192,212,1
156478,151,166,1
620936,181,205,1
262645,169,191,1
338844,5,11,1
183587,5,34,1
614079,181,205,1
353090,8,15,1
141783,166,190,1
270555,6,31,1
338844,5,14,1
383093,3,11,1
270555,6,34,1
277295,12,41,1
278889,212,230,1
593907,362,380,1
277263,1,30,1
309457,7,27,1
260219,10,22,1
353090,8,18,1
312977,8,21,1
620936,181,208,1
140083,1,24,1
330502,8,35,1
358968,5,32,1
508995,4,16,1
321412,10,26,1
53608,2,28,1
270768,0,29,1
675599,5,18,1
338844,5,24,1
312977,8,31,1
181948,4,12,1
278889,212,240,1
98762,0,15,1
321412,10,36,1
305454,7,13,1
260219,10,32,1
224079,629,642,1
53629,4,14,1
593907,362,390,1
462947,0,14,1
300962,0,19,1
383093,3,21,1
9789,629,647,1
620547,6,11,1
279513,0,11,1
451154,8,23,1
601910,6,14,1
311700,7,16,1
623288,1,23,1
300962,0,21,1
440891,420,438,1
622867,162,190,1
238532,6,12,1
192712,6,35,1
144579,0,17,1
577906,150,161,1
204289,0,29,1
55471,147,162,1
675599,5,20,1
39671,9,17,1
348808,6,13,1
64802,2,27,1
566300,192,211,1
215431,181,202,1
554252,200,225,1
307712,9,37,1
561156,3,30,1
462745,156,173,1
157521,9,20,1
264343,5,18,1
247639,4,32,1
171941,216,231,1
639102,3,14,1
214791,9,31,1
306733,6,35,1
411610,12,33,1
595751,9,21,1
517687,109,123,1
272419,10,27,1
177229,3,11,1
675571,3,18,1
619566,8,36,1
516913,2,27,1
503266,4,23,1
467748,6,24,1
338345,3,29,1
335548,4,20,1
629629,239,252,2
237325,1,13,1
624556,1,17,1
166230,217,241,1
38865,5,16,1
269032,4,20,1
530765,195,214,1
273507,7,26,1
619735,10,32,1
543312,1,14,1
271054,7,34,1
595447,7,32,1
9784,9,29,1
544337,1,11,1
280055,7,12,1
232762,9,21,1
152856,7,16,1
304849,185,214,1
516426,3,18,1
181912,10,20,1
332981,3,23,1
264109,9,22,1
236608,196,214,1
223374,10,18,1
58878,2,25,1
325403,6,18,1
532078,0,19,1
449162,359,380,1
263674,2,17,1
157521,9,30,1
504764,188,205,1
675571,3,28,1
376070,3,17,1
312648,8,11,1
272419,10,37,1
639102,3,24,1
511231,130,145,2
267221,0,11,1
177229,3,21,1
57509,2,12,1
503266,4,33,1
358932,194,208,1
58661,9,25,1
569366,7,18,1
273507,7,36,1
237325,1,23,1
543312,1,24,1
215409,4,30,1
38865,5,26,1
467748,6,34,1
335548,4,30,1
678459,23,49,1
544337,1,21,1
629629,239,262,2
152856,7,26,1
277455,9,18,1
280055,7,22,1
269032,4,30,1
620335,3,31,1
515413,0,12,1
336139,1,27,1
153900,7,33,1
225154,233,259,1
229771,185,198,1
155360,4,19,1
214614,0,13,1
172362,7,36,1
269011,208,230,1
263973,9,33,1
53538,6,19,1
278479,4,30,1
57935,9,31,1
550265,197,211,1
143222,149,164,1
476169,8,22,1
221728,0,19,1
316263,5,29,1
38534,7,11,1
678629,3,30,1
306655,152,181,1
73091,8,35,1
342741,1,26,1
152814,7,14,1
38957,5,17,1
12792,8,34,1
269011,4,11,1
357714,0,14,1
205734,10,19,1
38648,3,27,1
263825,2,15,1
216303,238,256,2
221653,2,18,1
111910,8,35,1
577953,150,170,1
357087,636,648,3
172710,4,14,1
311303,9,37,1
312912,3,25,1
183562,5,17,1
263729,3,27,1
262368,5,22,1
353481,130,147,1
240836,6,23,1
144349,156,168,1
197861,9,17,1
423522,8,27,1
677186,166,180,1
165260,5,21,1
152816,6,27,1
602796,157,183,1
212475,8,23,1
255869,5,16,1
446792,1,19,1
506285,10,37,1
38371,4,16,1
677160,4,11,1
269791,3,14,1
684609,2,16,1
529129,7,13,1
446088,6,18,1
278461,3,21,1
136385,2,13,1
269837,3,17,1
280007,7,30,1
58577,7,11,1
544404,8,27,1
501071,5,19,1
3350,7,19,1
273165,215,235,2
586642,1,23,1
371098,0,26,1
223690,8,26,1
257608,4,22,1
34421,244,268,3
163595,0,28,1
221505,0,24,1
623084,9,25,1
507363,1,12,1
264110,5,18,1
504359,10,12,1
173545,0,27,1
179804,0,20,1
582414,6,20,1
228648,6,25,1
270036,5,18,1
33328,1,27,1
650908,0,12,1
33852,6,15,1
65555,8,33,1
34112,177,204,1
578220,3,18,1
59614,13,21,1
605721,8,26,1
374273,2,12,1
382825,191,210,1
149776,51,65,1
213581,8,32,1
502858,2,28,1
15739,2,15,1
264110,5,21,1
375625,5,34,1
68903,183,198,1
56981,3,19,1
572819,9,19,1
34421,244,271,3
501071,5,22,1
684815,3,17,1
544404,8,30,1
207930,1,23,1
273464,7,27,1
3350,7,22,1
312309,8,14,1
262567,9,12,1
214940,5,13,1
594945,319,334,3
262996,10,29,1
500979,2,16,2
269837,3,20,1
110533,6,18,1
273103,10,15,1
72819,0,16,1
348924,6,30,1
516915,8,21,1
381341,4,30,1
156513,151,162,1
170819,8,13,1
641048,0,16,1
270161,7,20,1
153215,10,19,1
73787,6,20,1
353192,8,25,1
353486,67,81,1
615082,0,16,1
215424,166,193,1
455036,4,15,1
620187,8,23,1
310396,4,16,1
246092,10,13,1
529129,7,28,1
307185,6,12,1
273196,10,23,1
269791,3,29,1
442931,3,19,1
357802,6,17,1
381961,9,16,1
365745,5,14,1
322270,8,31,1
271228,150,164,1
70728,197,216,3
406342,19,31,1
604691,6,12,1
370513,1,19,1
233214,8,18,1
335793,7,28,1
318903,5,31,1
383240,6,32,1
627515,6,14,1
374934,7,27,1
212025,9,29,1
374209,10,19,1
316347,9,24,1
110534,7,35,1
34057,7,23,1
224712,101,115,1
56890,6,17,1
15739,2,27,1
374691,0,20,1
215425,167,192,1
260412,0,12,1
272618,4,21,1
374273,2,24,1
33852,6,27,1
270179,5,11,1
279311,2,19,1
216066,2,15,1
43016,3,15,1
552369,1,21,1
582414,6,32,1
73950,4,18,1
276113,7,19,1
504359,10,24,1
154532,1,11,1
582131,7,13,1
246324,10,12,1
69145,9,13,1
137283,8,32,1
271378,203,232,1
309422,2,12,1
58861,5,14,1
572819,9,30,1
378733,4,20,1
165788,377,405,2
143369,5,22,1
70695,10,16,1
501771,8,35,1
267662,8,16,1
56981,3,30,1
255521,10,31,1
481005,0,19,1
442931,3,25,1
69206,2,13,1
455036,4,21,1
153215,10,25,1
69838,10,23,1
650824,0,14,1
197861,9,38,1
607370,10,14,1
323237,0,13,1
259028,4,30,1
273434,352,369,1
221742,9,13,1
310396,4,22,1
615082,0,22,1
212832,4,12,1
343591,8,23,1
513723,5,15,1
257952,2,24,1
321433,6,27,1
39450,4,16,1
510698,5,24,1
502251,7,20,1
55909,197,226,1
613432,453,480,1
339457,4,25,1
166318,10,14,1
502847,9,22,1
227050,1,29,1
306563,6,19,1
544977,2,19,1
225016,160,187,1
598989,0,24,1
338843,8,20,1
275749,7,13,1
335195,10,12,1
307694,10,26,1
280053,2,29,1
192969,3,19,1
271173,10,11,1
504359,10,31,1
582131,7,20,1
43016,3,22,1
216066,2,22,1
276113,7,26,1
279311,2,26,1
33852,6,34,1
249842,340,353,1
142999,213,238,1
73950,4,25,1
209969,7,14,1
382203,9,23,1
9147,8,27,1
374273,2,31,1
258283,1,19,1
334289,8,16,1
56890,6,24,1
257950,1,15,1
509619,196,210,1
172351,7,25,1
163395,1,19,1
648846,0,24,1
336601,9,32,1
64807,7,32,1
636714,1,20,1
575565,686,714,1
277641,1,19,1
473072,7,35,1
338255,249,264,1
255994,10,16,1
310316,2,13,1
450583,9,11,1
279137,7,22,1
99203,166,188,1
255882,10,16,1
333853,4,21,1
255989,1,11,1
503115,7,24,1
70937,1,11,1
213298,8,21,1
259170,8,21,1
506127,5,22,1
504869,7,23,1
312505,2,24,1
268996,8,33,1
189930,203,223,1
674884,4,15,1
382944,8,34,1
154532,1,29,1
566300,10,24,1
199036,394,407,1
607370,10,20,1
382996,1,14,1
508688,10,12,1
212918,7,11,1
660978,131,143,1
244953,6,16,1
481005,0,25,1
442931,3,31,1
153215,10,31,1
153106,0,18,1
335184,4,21,1
643827,0,29,1
357390,0,13,1
270179,5,29,1
318968,10,37,1
650824,0,20,1
334799,9,28,1
642513,1,12,1
153215,10,34,1
323237,0,22,1
244953,6,19,1
613820,376,400,1
381961,9,31,1
212918,7,14,1
310396,4,31,1
396328,257,269,1
607370,10,23,1
143021,5,13,1
382996,1,17,1
650824,0,23,1
619906,357,382,1
221742,9,22,1
481005,0,28,1
69838,10,32,1
99664,4,12,1
335184,4,24,1
642513,1,15,1
279698,4,13,1
378865,9,37,1
357390,0,16,1
69206,2,22,1
258283,1,24,1
179787,9,13,1
73950,4,30,1
335848,8,26,1
9147,8,32,1
279311,2,31,1
509575,8,25,1
241620,178,200,1
257101,134,163,1
24040,2,16,1
336143,3,14,1
154935,215,244,1
137285,6,14,1
306560,3,15,1
276113,7,31,1
550261,382,393,1
216638,0,13,1
380836,9,29,1
262605,1,24,1
99090,5,13,1
283162,177,204,1
237397,5,16,1
256176,1,18,1
98859,10,15,1
242800,2,15,1
167511,5,12,1
153106,0,21,1
334799,9,31,1
209969,7,28,1
408924,3,20,1
582131,7,34,1
270179,5,32,1
240956,0,19,1
271173,10,25,1
249842,340,367,2
338747,3,17,1
319490,10,22,1
260991,1,14,1
257950,1,27,1
78536,504,527,1
270718,2,15,1
503615,4,14,1
184289,160,174,1
619221,132,146,1
500906,7,22,1
255994,10,28,1
273618,90,117,1
179821,2,11,1
578549,3,16,1
320838,10,20,1
16413,1,22,1
335517,482,500,1
12582,152,167,1
257689,7,32,1
450583,9,23,1
144580,1,15,1
650597,9,12,1
153106,0,26,1
642513,1,20,1
382996,1,22,1
99090,5,18,1
600377,174,199,1
262605,1,29,1
244953,6,24,1
167511,5,17,1
334799,9,36,1
506727,6,26,1
357390,0,21,1
73391,8,11,1
106955,9,29,1
213884,172,185,1
152955,8,24,1
34879,0,13,1
232905,4,24,1
223178,4,12,1
266456,9,15,1
514084,662,673,1
544781,9,19,1
510707,3,21,1
520234,8,13,1
271434,219,245,1
676826,1,13,1
625208,8,16,1
335840,4,33,1
172861,687,711,1
335692,8,30,1
20685,525,551,1
311740,0,19,1
309419,8,32,1
360016,243,259,1
253820,7,36,1
335848,8,36,1
152803,10,18,1
513970,9,11,1
24040,2,26,1
336143,3,24,1
334289,8,31,1
137285,6,24,1
240956,0,20,1
216638,0,23,1
375063,8,14,1
110697,6,13,1
306560,3,25,1
179787,9,23,1
509575,8,35,1
213884,172,186,1
266456,9,16,1
34879,0,14,1
514084,662,674,1
309419,8,33,1
172861,687,712,1
152955,8,25,1
335692,8,31,1
232905,4,25,1
223178,4,13,1
625208,8,17,1
657000,2,11,1
520234,8,14,1
271434,219,246,1
510707,3,22,1
676826,1,14,1
306560,3,30,1
152803,10,23,1
24040,2,31,1
283058,478,507,1
33028,207,225,1
142383,4,29,1
684690,8,37,1
254622,205,217,1
357539,9,24,1
152116,167,187,1
376845,5,15,1
139643,10,14,1
39757,8,37,1
9343,6,32,1
450741,9,37,1
574275,0,21,1
314252,0,12,1
324440,9,34,1
476174,7,22,1
337831,4,15,1
500935,0,11,1
251793,1,29,1
339428,4,25,1
153112,1,29,1
648091,6,11,1
616332,5,33,1
382026,6,34,1
223472,4,22,1
267584,4,17,1
382670,2,20,1
508302,5,13,1
383057,8,11,1
333498,4,18,1
281347,6,19,1
418777,5,22,1
36732,171,196,1
271379,7,24,1
153085,8,12,1
245259,123,138,1
662643,3,19,1
34558,9,22,1
162289,10,29,1
510540,7,12,1
600013,160,183,1
57395,4,30,1
34893,10,33,1
272348,8,21,1
456462,0,21,1
279141,7,20,1
325887,3,22,1
367296,5,14,1
307750,0,26,1
145783,10,20,1
380884,0,28,1
62799,2,29,1
63254,7,28,1
376605,10,22,1
273467,5,28,1
172597,166,187,1
650907,9,22,1
684553,6,21,1
243401,8,16,1
418699,206,219,1
338608,208,223,1
336500,3,19,1
257940,2,22,1
73240,0,20,1
325403,6,28,1
311303,9,11,1
628222,375,399,1
41471,7,14,1
516426,3,28,1
641410,648,662,1
336520,2,11,1
544910,1,16,1
223374,10,28,1
581897,453,467,1
512621,3,13,1
532078,0,29,1
181912,10,30,1
647732,204,218,1
225156,234,245,1
506190,3,16,1
196854,136,149,1
277612,8,37,1
335519,482,510,1
375410,157,184,1
221915,1,24,1
447824,4,27,2
501213,6,23,1
506759,2,21,1
209119,2,20,1
382939,5,21,1
326189,699,716,1
214255,9,11,1
376114,9,12,1
36911,158,186,1
198023,6,17,1
311517,7,12,1
153252,9,29,1
305536,2,16,1
99668,3,19,1
315099,8,29,1
613100,5,13,1
333498,4,24,1
662643,3,25,1
616666,9,23,1
143098,6,19,1
382688,9,28,1
257468,5,27,1
267584,4,23,1
276122,8,37,1
242857,200,212,1
271379,7,30,1
162289,10,35,1
266968,230,245,1
209119,2,25,1
382939,5,26,1
323097,3,21,1
506759,2,26,1
317385,6,22,1
33438,2,24,1
309543,5,11,1
376114,9,17,1
501213,6,28,1
311517,7,17,1
257463,3,20,1
214255,9,16,1
597157,8,28,1
277354,9,38,1
263021,2,15,1
366394,2,11,1
614844,10,16,1
56234,1,16,1
504205,8,11,1
56239,10,12,1
545280,85,96,1
67487,9,32,1
60461,7,21,1
609891,8,32,1
374693,2,17,1
184289,4,21,1
228972,561,575,1
343673,2,17,1
454243,6,18,1
267645,6,26,1
623913,176,189,1
199768,9,20,1
136503,6,35,1
65542,1,27,1
299234,2,19,1
224987,10,12,1
72391,6,34,1
256027,4,27,1
209126,5,30,1
679339,7,16,1
102709,247,268,1
136695,5,23,1
204269,3,18,1
312629,7,36,1
182496,9,11,1
143373,10,35,1
38514,2,30,1
262645,8,20,1
676760,620,640,1
272322,6,31,1
101278,1,15,1
143372,9,12,1
246676,147,161,1
310463,5,17,1
377488,212,225,1
658601,9,32,1
221276,8,14,1
335590,1,15,1
570630,97,113,1
504205,8,17,1
654948,8,20,1
597005,8,31,1
214848,2,16,1
226924,10,24,1
655267,1,13,1
65519,2,11,1
74021,2,12,1
325402,2,13,1
29910,14,25,1
366394,2,17,1
232788,122,141,1
504855,8,33,1
67487,9,38,1
508107,5,16,1
35638,175,197,1
283428,5,15,1
641128,4,32,1
33717,2,18,1
234302,5,17,1
279076,4,19,1
38588,1,11,1
260293,6,21,1
316153,10,18,1
375325,10,15,1
221318,0,29,1
597126,5,12,1
144727,10,32,1
268465,9,24,1
611081,302,320,1
183766,8,31,1
212482,6,35,1
192882,10,21,1
143102,10,11,1
357791,2,23,1
504637,8,33,1
507355,7,16,1
359132,10,29,1
136415,77,97,1
503702,175,190,1
315275,9,22,1
316817,8,34,1
36973,170,196,1
280015,8,19,1
281772,1,14,1
211307,5,30,1
334590,84,101,1
223265,3,29,1
214821,42,55,1
65519,2,16,1
257468,5,31,1
268972,9,15,1
99668,3,23,1
226924,10,29,1
74021,2,17,1
597005,8,36,1
455036,161,178,1
221276,8,19,1
658601,9,37,1
268707,125,144,1
570630,97,118,1
305536,2,20,1
408924,173,202,1
273677,186,212,1
171539,8,21,1
312401,9,24,1
654948,8,25,1
153252,9,33,1
315099,8,33,1
282923,147,176,1
177812,8,22,1
259489,10,18,1
207598,3,28,1
497221,4,22,1
296902,0,25,1
375870,4,15,1
251777,1,20,1
264325,9,27,1
308632,3,16,1
263021,2,27,1
442885,1,18,1
508107,5,22,1
221276,8,20,1
383110,2,14,1
377488,212,231,1
34785,8,16,1
504205,8,23,1
659383,8,14,1
214848,2,22,1
164124,0,27,1
74051,2,11,1
278793,10,23,1
226924,10,30,1
309609,165,188,1
403689,8,18,1
335590,1,21,1
257427,2,20,2
504089,175,190,1
659868,121,141,1
506596,1,12,1
578551,3,30,1
596170,8,30,1
156820,206,235,1
382914,5,13,1
262664,8,21,1
70664,22,50,1
177812,8,34,1
375870,4,27,1
308632,3,28,1
241577,176,196,1
603403,1,28,1
242550,559,588,1
599851,3,15,1
67426,5,21,1
273512,125,141,1
621968,3,15,1
377100,8,23,1
2958,3,22,1
70049,161,188,1
209402,8,31,1
449142,8,33,1
682832,2,30,1
252012,5,17,1
315462,6,24,1
309543,5,26,1
359159,3,18,1
272975,10,24,1
257946,9,37,1
627695,5,18,1
279658,204,217,1
254559,2,14,1
171359,76,97,1
164690,10,19,1
658685,6,11,1
599851,3,30,1
234348,10,38,1
342031,9,18,1
137325,5,24,1
112342,4,23,1
277689,7,27,1
176174,1,28,1
677039,2,14,1
619814,0,16,1
302983,6,18,1
260269,1,16,1
192883,4,20,1
639588,0,26,1
273071,2,15,1
141812,236,251,1
335499,0,22,1
175751,1,18,1
310419,9,34,1
603779,671,685,1
504205,8,37,1
682309,222,247,1
294226,14,27,1
278793,10,37,1
69434,188,203,1
278479,486,498,2
268972,9,30,1
383110,2,28,1
74051,2,25,1
500994,10,24,1
221276,8,34,1
65519,2,31,1
659383,8,28,1
335060,3,13,1
380902,3,22,1
143306,8,21,1
282336,1,17,1
163603,123,146,1
35173,1,30,1
214791,9,14,1
614263,220,243,1
196803,160,177,1
136921,113,133,1
11482,199,214,1
254510,1,22,1
247639,4,15,1
300799,179,194,1
424000,0,19,1
561156,3,13,1
543483,4,20,1
619566,8,19,1
623236,9,26,1
639959,9,16,1
239745,1,14,1
106973,10,34,1
306733,6,18,1
267939,4,27,1
137325,5,25,1
627695,5,19,1
234348,10,39,1
359159,3,19,1
193418,8,20,1
257946,9,38,1
112342,4,24,1
599851,3,31,1
658685,6,12,1
279658,204,218,1
342031,9,19,1
260212,7,11,1
254559,2,15,1
171359,76,98,1
272975,10,25,1
4649,5,33,1
174047,167,196,1
446191,9,13,1
661483,5,27,1
297755,10,11,1
505702,1,15,1
73855,2,23,1
261002,0,27,1
175901,8,22,1
527817,4,23,1
209397,36,47,1
527817,4,25,1
333828,6,11,1
505702,1,17,1
533098,5,16,1
209397,36,49,1
321032,9,29,1
682507,5,34,1
297755,10,13,1
465595,4,26,1
676651,8,30,1
359131,5,20,1
73855,2,25,1
261002,0,29,1
175901,8,24,1
110513,3,23,1
455231,3,32,1
661483,5,29,1
99013,7,12,1
307753,3,28,1
642287,9,17,1
684541,9,27,1
505977,0,11,1
294226,14,41,1
110849,9,11,1
235264,69,89,1
72377,9,16,1
190831,7,29,1
204773,5,11,1
183569,8,36,1
270200,3,19,1
272120,7,20,1
157829,8,26,1
658373,6,25,1
183464,7,36,1
320869,6,34,1
73090,3,23,1
314602,2,15,1
332736,9,15,1
137316,6,35,1
516838,10,39,1
596512,10,19,1
318524,533,555,1
380835,7,28,1
179583,9,25,1
107281,6,13,1
224827,3,16,1
515413,0,21,1
214614,0,22,1
550265,197,220,1
72391,6,11,1
136503,6,12,1
544911,8,16,1
336725,8,18,1
223467,1,15,1
155360,4,28,1
164950,4,14,1
663196,1,16,1
326141,6,12,1
214865,4,11,1
142895,5,15,1
242799,4,12,1
321477,9,27,1
639531,5,14,1
600412,0,18,1
288263,87,112,1
281771,6,20,1
271973,0,29,1
231891,0,17,1
377521,6,32,1
276081,6,29,1
651418,180,194,1
377018,7,36,1
481004,4,12,1
39388,9,36,1
487218,3,30,1
193313,2,24,1
278023,1,25,1
586703,10,15,1
68927,10,30,1
324166,7,34,1
266375,3,24,1
182766,8,37,1
173125,3,23,1
221506,10,21,1
323306,8,15,1
53630,3,29,1
310389,9,27,1
268582,10,16,1
262465,5,16,1
249659,628,654,1
112341,4,25,1
210087,6,30,1
213624,10,39,1
34444,8,33,1
338606,8,13,1
181949,3,27,1
98945,0,20,1
70701,7,25,1
561499,10,15,1
246675,7,34,1
277739,10,36,1
143437,7,18,1
446383,3,23,1
453696,188,203,1
262394,162,183,1
221472,10,35,1
33436,2,21,1
613649,7,11,1
335323,5,19,1
36727,76,92,1
421157,1,12,1
98945,0,29,1
32254,146,174,1
262531,6,27,1
288264,118,133,1
193554,8,35,1
353476,13,38,1
317339,4,15,1
259195,3,29,1
211774,151,180,1
33864,6,16,1
9882,1,25,1
357782,3,18,1
676497,121,132,1
262531,6,28,1
33864,6,17,1
317339,4,16,1
262614,9,20,1
9882,1,26,1
357782,3,19,1
353476,13,39,1
185008,0,11,1
32254,146,175,1
193554,8,36,1
335610,5,19,1
321628,2,28,1
440141,10,15,1
58250,174,193,1
214820,193,219,1
307355,209,231,1
651007,10,37,1
509443,7,17,1
33446,4,21,1
403681,101,121,1
378770,3,13,1
253995,10,22,1
266393,3,29,1
382547,9,28,1
323208,6,15,1
640392,10,30,1
67428,2,27,1
255491,9,36,1
472980,174,192,1
242406,175,198,1
268582,10,38,1
270815,4,14,1
261870,183,196,1
244747,0,19,1
334677,10,14,1
39663,6,11,1
160864,91,106,1
338606,8,35,1
510868,0,21,1
357782,3,31,1
34032,8,12,1
387658,10,11,1
260226,9,18,1
334739,0,23,1
335621,9,29,1
23752,270,287,1
34032,8,34,1
339212,164,187,1
250153,3,21,1
682390,4,14,1
513416,3,16,1
300553,5,16,1
37396,213,228,1
57774,7,26,1
39663,6,33,1
413836,4,24,1
269010,3,17,1
260416,2,16,1
271177,3,11,1
623284,7,32,1
334677,10,36,1
271953,7,11,1
277200,208,229,1
141252,5,20,1
182235,7,30,1
651963,5,22,1
324834,3,32,1
12584,99,123,1
144702,8,13,1
504474,5,24,1
231804,6,13,1
544188,325,340,1
17350,1,29,1
431542,5,11,1
71431,4,22,1
262549,4,16,1
17338,10,33,1
271177,3,25,1
273206,8,16,1
190843,7,17,1
315249,3,11,1
141252,5,34,1
271953,7,25,1
682390,4,28,1
567621,8,11,1
221653,2,26,1
681495,157,175,1
110485,4,13,1
566948,6,11,1
516334,10,11,1
619867,9,12,1
205734,10,27,1
262368,5,30,1
684873,6,28,1
206137,9,16,1
450107,188,215,1
38957,5,25,1
216303,238,264,2
512462,9,17,1
544849,9,21,1
357714,0,22,1
455194,3,19,1
175749,3,17,1
545264,212,240,1
221728,0,27,1
152814,7,22,1
183562,5,25,1
263825,2,23,1
211127,2,28,1
111798,9,36,1
260198,8,12,1
279659,204,216,1
336169,4,20,1
682393,5,32,1
39452,8,25,1
13385,6,16,1
322538,5,13,1
338972,9,28,1
172702,2,16,1
316188,6,23,1
628216,10,28,1
311664,3,28,1
550633,226,254,1
333915,5,11,1
68929,5,28,1
99321,5,19,1
9136,8,14,1
257811,6,34,1
268883,1,30,1
312982,2,11,1
193074,5,28,1
513463,4,16,1
514636,4,21,1
154080,184,213,1
181609,9,30,1
269083,127,138,1
38533,1,27,1
613648,7,23,1
